id	university	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references
3481	Univ Akron	840.0	University_of_Akron	1870.0	597542	0	University_of_Akron	0	0	20210630041419	20210630041723.0	1027444698	31405	wikitext	1481.0	2004-04-15	561.0	38163.0	32.0
3482	Univ Nevada - Las Vegas	840.0	University_of_Nevada,_Las_Vegas	1957.0	239216	0	University_of_Nevada,_Las_Vegas	0	0	20210630195537	20210630195818.0	1028721736	69205	wikitext	2178.0	2003-06-03	987.0	25026.0	96.0
3483	Univ N Carolina - Charlotte	840.0	University_of_North_Carolina_at_Charlotte	1946.0	409849	0	University_of_North_Carolina_at_Charlotte	0	0	20210630192937	20210630041934.0	1025754401	43120	wikitext	1928.0	2003-12-21	714.0	22273.0	40.0
3484	Kent State Univ	840.0	Kent_State_University	1910.0	16986	0	Kent_State_University	0	0	20210701051627	20210701051919.0	1030170272	68020	wikitext	2524.0	2001-10-15	1032.0	41150.0	69.0
3485	Boston Coll	840.0	Boston_College	1863.0	239811	0	Boston_College	0	0	20210630041419	20210630041752.0	1030988558	103942	wikitext	3813.0	2003-06-04	1729.0	55112.0	112.0
3486	New Mexico State Univ	840.0	New_Mexico_State_University	1888.0	510353	0	New_Mexico_State_University	0	0	20210630041419	20210630042339.0	1028702332	51378	wikitext	1415.0	2004-03-07	593.0	15950.0	68.0
3487	Loma Linda Univ	840.0	Loma_Linda_University	1905.0	1504011	0	Loma_Linda_University	0	0	20210629122607	20210629125207.0	1028321086	30728	wikitext	677.0	2005-02-14	245.0	13131.0	25.0
3488	Univ Missouri - Kansas City	840.0	University_of_Missouri-Kansas_City		170430	0	University_of_Missouri–Kansas_City	0	0	20210630224454	20210630224637.0	1029149490	47140	wikitext	922.0	2003-01-18	434.0	9065.0	39.0
3490	Univ Idaho	840.0	University_of_Idaho	1889.0	53545	0	University_of_Idaho	0	0	20210630041419	20210630041923.0	1030050038	50839	wikitext	1704.0	2002-05-26	680.0	17749.0	57.0
3491	Univ Memphis	840.0	University_of_Memphis	1912.0	628169	0	University_of_Memphis	0	0	20210630041419	20210630042509.0	1030776368	42197	wikitext	1505.0	2004-05-01	721.0	17716.0	26.0
3492	Binghamton Univ - SUNY	840.0	Binghamton_University	1946.0	275474	0	Binghamton_University	0	0	20210701051627	20210701051919.0	1030078961	73477	wikitext	3928.0	2003-07-23	1527.0	44992.0	83.0
3494	Michigan Technol Univ	840.0	Michigan_Technological_University	1885.0	45893	0	Michigan_Technological_University	0	0	20210630041419	20210630041517.0	1009665266	47497	wikitext	1491.0	2002-03-25	647.0	15049.0	66.0
3495	Missouri Univ Sci & Technol	840.0	Missouri_University_of_Science_and_Technology	1870.0	23962352	0	Missouri_University_of_Science_and_Technology	0	0	20210630041419	20210630042343.0	1026395380	97151	wikitext	1681.0	2003-02-02	537.0	15563.0	87.0
3496	Old Dominion Univ	840.0	Old_Dominion_University	1930.0	308123	0	Old_Dominion_University	0	0	20210701063129	20210701063254.0	1028102836	69912	wikitext	2180.0	2003-08-30	827.0	36231.0	59.0
3497	Colorado Sch Mines	840.0	Colorado_School_of_Mines	1873.0	340937	0	Colorado_School_of_Mines	0	0	20210630041419	20210630041500.0	1031070613	28142	wikitext	941.0	2003-10-15	487.0	21376.0	15.0
3498	Uniformed Services Univ Hlth Sci	840.0	Uniformed_Services_University_of_the_Health_Sciences	1972.0	1407210	0	Uniformed_Services_University_of_the_Health_Sciences	0	0	20210630171036	20210623123632.0	1020271600	22316	wikitext	427.0	2005-01-18	223.0	12525.0	3.0
3499	Miami Univ	840.0	Miami_University	1809.0	295150	0	Miami_University	0	0	20210701051627	20210701051919.0	1029392307	84210	wikitext	2930.0	2003-08-12	1198.0	59618.0	114.0
3500	Univ Maine - Orono	840.0	University_of_Maine	1865.0	370467	0	University_of_Maine	0	0	20210630041419	20210630041933.0	1027910745	46966	wikitext	1600.0	2003-11-17	723.0	22480.0	54.0
3502	Portland State Univ	840.0	Portland_State_University	1946.0	225577	0	Portland_State_University	0	0	20210630041419	20210630041927.0	1030625660	72754	wikitext	1588.0	2003-05-12	609.0	16678.0	79.0
3503	Univ Rhode Island	840.0	University_of_Rhode_Island	1892.0	15206116	0	University_of_Rhode_Island	0	0	20210630041419	20210630042343.0	1029962633	21565	wikitext	1690.0	2004-02-21	752.0	21689.0	22.0
3506	Univ Maryland - Baltimore County	840.0	University_of_Maryland,_Baltimore_County	1966.0	375259	0	University_of_Maryland,_Baltimore_County	0	0	20210630041419	20210630041933.0	1025318939	76957	wikitext	2280.0	2003-11-22	877.0	13463.0	90.0
3507	Univ Montana	840.0	University_of_Montana	1893.0	619230	0	University_of_Montana	0	0	20210630041419	20210630042340.0	1030911773	45805	wikitext	979.0	2004-04-26	497.0	20474.0	29.0
3508	New Jersey Inst Technol	840.0	New_Jersey_Institute_of_Technology	1881.0	283853	0	New_Jersey_Institute_of_Technology	0	0	20210630041419	20210630041930.0	1031124974	69632	wikitext	3224.0	2003-07-29	826.0	20967.0	89.0
3509	Illinois Inst Technol	840.0	Illinois_Institute_of_Technology	1890.0	73299	0	Illinois_Institute_of_Technology	0	0	20210630041419	20210630041923.0	1028991202	66575	wikitext	1706.0	2002-08-19	648.0	25046.0	70.0
3510	Coll William & Mary	840.0	College_of_William_&_Mary	1693.0	175966	0	College_of_William_&_Mary	0	0	20210630041419	20210630041731.0	1030819736	101138	wikitext	6406.0	2003-01-29	1695.0	113501.0	73.0
3512	Marquette Univ	840.0	Marquette_University	1881.0	741372	0	Marquette_University	0	0	20210630041419	20210630042249.0	1030365646	81783	wikitext	2597.0	2004-06-21	1131.0	39387.0	141.0
3514	Florida Atlantic Univ	840.0	Florida_Atlantic_University	1961.0	880200	0	Florida_Atlantic_University	0	0	20210630192937	20210630042342.0	1031126666	91056	wikitext	3565.0	2004-08-05	738.0	25848.0	133.0
3515	Univ N Carolina - Greensboro	840.0	University_of_North_Carolina_at_Greensboro	1891.0	77958	0	University_of_North_Carolina_at_Greensboro	0	0	20210630041419	20210630041501.0	1024742473	56328	wikitext	1368.0	2002-08-30	641.0	14833.0	20.0
3516	Univ N Dakota	840.0	University_of_North_Dakota	1883.0	428318	0	University_of_North_Dakota	0	0	20210630041419	20210630041935.0	1029459256	77692	wikitext	1687.0	2004-01-12	595.0	17646.0	123.0
3517	Baylor Univ	840.0	Baylor_University	1845.0	22693330	0	Baylor_University	0	0	20210630224929	20210630225147.0	1026443882	73040	wikitext	4000.0	2003-09-12	1623.0	272730.0	64.0
3518	Univ Alaska - Fairbanks	840.0	University_of_Alaska_Fairbanks	1917.0	601485	0	University_of_Alaska_Fairbanks	0	0	20210630041419	20210630042340.0	1019683601	22945	wikitext	694.0	2004-04-17	341.0	13344.0	16.0
3524	Southern Methodist Univ	840.0	Southern_Methodist_University	1911.0	479109	0	Southern_Methodist_University	0	0	20210701003335	20210701003746.0	1031319657	90325	wikitext	2869.0	2004-02-20	1131.0	63941.0	94.0
3527	Univ Denver	840.0	University_of_Denver	1864.0	538882	0	University_of_Denver	0	0	20210630224929	20210630225026.0	1025182182	34579	wikitext	2230.0	2004-03-20	724.0	26022.0	30.0
3528	S Dakota State Univ	840.0	South_Dakota_State_University	1881.0	78138	0	South_Dakota_State_University	0	0	20210630224929	20210630225145.0	1030140122	46297	wikitext	1262.0	2002-08-30	487.0	17885.0	28.0
3532	Oakland Univ	840.0	Oakland_University	1957.0	486279	0	Oakland_University	0	0	20210630041419	20210630041524.0	1029582338	48267	wikitext	1121.0	2004-02-24	499.0	16288.0	85.0
3537	Rochester Inst Technol	840.0	Rochester_Institute_of_Technology	1829.0	81756	0	Rochester_Institute_of_Technology	0	0	20210630041419	20210630041924.0	1027874050	99388	wikitext	2235.0	2002-09-07	975.0	25368.0	178.0
3573	Ryerson Univ	124.0	Ryerson_University	1948.0	26065048	0	Ryerson_University	0	0	20210626190426	20210626190559.0	1027923927	82302	wikitext	2312.0	2002-07-04	913.0	62745.0	87.0
3574	Univ New Brunswick	124.0	University_of_New_Brunswick	1785.0	32094	0	University_of_New_Brunswick	0	0	20210629135705	20210629142039.0	1029715799	52849	wikitext	960.0	2001-10-13	455.0	13081.0	35.0
3581	Brock Univ	124.0	Brock_University	1964.0	394821	0	Brock_University	0	0	20210626180940	20210623131359.0	1029578163	50783	wikitext	1331.0	2003-12-09	581.0	13045.0	58.0
3582	Univ Regina	124.0	University_of_Regina	1911.0	434157	0	University_of_Regina	0	0	20210629135735	20210629142746.0	1025753136	46914	wikitext	898.0	2004-01-18	323.0	10114.0	18.0
3634	Univ Toyama	392.0	University_of_Toyama	1949.0	16031524	0	University_of_Toyama	0	0	20210626184630	20210627080733.0	1007369718	6953	wikitext	59.0	2008-03-01	38.0	621.0	6.0
3636	Nagoya City Univ	392.0	Nagoya_City_University	1884.0	12681785	0	Nagoya_City_University	0	0	20210623130158	20210623233028.0	1028873100	6163	wikitext	31.0	2007-08-08	23.0	509.0	1.0
3637	Kyoto Prefect Univ Med	392.0	Kyoto_Prefectural_University_of_Medicine	1872.0	16889999	0	Kyoto_Prefectural_University_of_Medicine	0	0	20210623131151	20210623213543.0	997252357	5553	wikitext	35.0	2008-04-12	23.0	301.0	
3638	Tokyo Univ Sci	392.0	Tokyo_University_of_Science	1881.0	3690947	0	Tokyo_University_of_Science	0	0	20210626182506	20210623131403.0	1007407133	22855	wikitext	304.0	2006-01-11	91.0	2088.0	8.0
3642	Osaka Prefect Univ	392.0	Osaka_Prefecture_University	1883.0	2029014	0	Osaka_Prefecture_University	0	0	20210627153121	20210627161853.0	1012777660	14880	wikitext	94.0	2005-06-12	54.0	925.0	2.0
3645	Jichi Med Univ	392.0	Jichi_Medical_University	1972.0	18237852	0	Jichi_Medical_University	0	0	20210623131306	20210623142053.0	972259350	2254	wikitext	24.0	2008-07-01	18.0	338.0	
3650	Hirosaki Univ	392.0	Hirosaki_University	1949.0	11051697	0	Hirosaki_University	0	0	20210626183808	20210627050956.0	1007369882	12826	wikitext	114.0	2007-05-04	49.0	600.0	
3656	Tokyo Metropolitan Univ	392.0	Tokyo_Metropolitan_University	2005.0	559699	0	Tokyo_Metropolitan_University	0	0	20210626181040	20210623155511.0	1016304476	21646	wikitext	177.0	2004-03-28	85.0	2201.0	3.0
3687	Curtin Univ	36.0	Curtin_University	1986.0	370725	0	Curtin_University	0	0	20210626180929	20210624125704.0	1028861617	34568	wikitext	1396.0	2003-11-18	634.0	15900.0	51.0
3688	Deakin Univ	36.0	Deakin_University	1974.0	619887	0	Deakin_University	0	0	20210623121937	20210623122749.0	1029770234	38462	wikitext	1484.0	2004-04-26	495.0	16185.0	37.0
3689	Univ New England	36.0	University_of_New_England_(Australia)	1938.0	197047	0	University_of_New_England_(Australia)	0	0	20210626180816	20210623121851.0	1019638860	18871	wikitext	559.0	2003-03-16	234.0	6865.0	22.0
3690	Murdoch Univ	36.0	Murdoch_University	1975.0	285107	0	Murdoch_University	0	0	20210628203151	20210628203356.0	1026098039	35524	wikitext	967.0	2003-07-31	405.0	10047.0	34.0
3691	Victoria Univ - Melbourne	36.0	Victoria_University,_Australia	1916.0	32775	0	Victoria_University,_Melbourne	0	0	20210626212133	20210626213955.0	1029631966	28320	wikitext	1020.0	2001-12-26	376.0	5034.0	19.0
3705	Natl Univ Cordoba	32.0	National_University_of_Córdoba	1613.0	5075911	0	National_University_of_Córdoba	0	0	20210626182811	20210626133648.0	1011220752	15734	wikitext	103.0	2006-05-09	74.0	2457.0	4.0
3707	Univ Concepción	152.0	University_of_Concepción	1919.0	1271742	0	University_of_Concepción	0	0	20210630195559	20210630210140.0	1028958197	12563	wikitext	201.0	2004-12-13	124.0	1139.0	
3708	Univ Natl Colombia	170.0	National_University_of_Colombia	1867.0	1215553	0	National_University_of_Colombia	0	0	20210626181456	20210623130916.0	1028130447	20322	wikitext	627.0	2004-11-27	289.0	5429.0	10.0
3709	Mansoura Univ	818.0	Mansoura_University	1972.0	42708671	0	Mansoura_University	0	0	20210627070947	20210627071016.0	1030563472	11856	wikitext	64.0	2014-05-09	41.0	1864.0	2.0
3711	Zagazig Univ	818.0	Zagazig_University	1974.0	10075332	0	Zagazig_University	0	0	20210626183651	20210628014206.0	1014852463	1400	wikitext	220.0	2007-03-15	124.0	2395.0	
3712	Assiut Univ	818.0	Assiut_University	1957.0	38499794	0	Assiut_University	0	0	20210630175847	20210630180018.0	997168147	3505	wikitext	116.0	2013-02-12	41.0	1172.0	3.0
3715	Ferdowsi Univ Mashhad	364.0	Ferdowsi_University_of_Mashhad	1949.0	159996	0	Ferdowsi_University_of_Mashhad	0	0	20210623121458	20210623122708.0	1023029427	37173	wikitext	704.0	2002-12-20	211.0	1660.0	37.0
3716	KN Toosi Univ Technol	364.0	K.N.Toosi_University_of_Technology	1928.0	6670855	0	K._N._Toosi_University_of_Technology	0	0	20210626183131	20210626233533.0	1028227768	38116	wikitext	411.0	2006-06-27	175.0	1712.0	3.0
3717	Shahid Beheshti Univ	364.0	Shahid_Beheshti_University	1959.0	1248359	0	Shahid_Beheshti_University	0	0	20210629203112	20210623125805.0	1017114276	13867	wikitext	427.0	2004-12-06	214.0	4706.0	8.0
3718	Univ Isfahan	364.0	University_of_Isfahan	1946.0	3977145	0	University_of_Isfahan	0	0	20210626182545	20210623130023.0	999801834	57148	wikitext	192.0	2006-02-06	89.0	1443.0	1.0
3719	Bu-Ali Sina Univ	364.0	Bu-Ali_Sina_University	1973.0	5873747	0	Bu-Ali_Sina_University	0	0	20210630060947	20210630061132.0	1023038987	3353	wikitext	119.0	2006-07-07	65.0	1049.0	
3720	Razi Univ	364.0	Razi_University	1972.0	5874698	0	Razi_University	0	0	20210623124211	20210626074134.0	1023682580	2265	wikitext	101.0	2006-07-07	64.0	599.0	1.0
3721	Tabriz Univ Med Sci	364.0	Tabriz_University_of_Medical_Sciences	1947.0	5352046	0	Tabriz_University_of_Medical_Sciences	0	0	20210626182838	20210623133540.0	1023043115	11157	wikitext	192.0	2006-05-30	85.0	981.0	
3722	Univ Guilan	364.0	University_of_Gilan	1974.0	5680104	0	University_of_Guilan	0	0	20210628084727	20210628084727.0	1030836127	4884	wikitext	67.0	2006-06-23	47.0	1035.0	
3723	Jordan Univ Sci & Technol	400.0	Jordan_University_of_Science_and_Technology	1986.0	4821140	0	Jordan_University_of_Science_and_Technology	0	0	20210626182740	20210626093317.0	1030501326	47872	wikitext	602.0	2006-04-20	214.0	2686.0	49.0
3724	Univ Jordan	400.0	University_of_Jordan	1962.0	2599076	0	University_of_Jordan	0	0	20210626182126	20210625135909.0	1030366433	23628	wikitext	348.0	2005-09-02	211.0	4315.0	28.0
3726	Kuwait Univ	414.0	Kuwait_University	1966.0	2890302	0	Kuwait_University	0	0	20210627223206	20210627223854.0	1030765074	16039	wikitext	354.0	2005-10-12	173.0	4915.0	
3727	American Univ Beirut	422.0	American_University_of_Beirut	1866.0	470969	0	American_University_of_Beirut	0	0	20210629023004	20210629023127.0	1030974772	35843	wikitext	1975.0	2004-02-15	850.0	20307.0	59.0
3728	Univ Putra Malaysia	458.0	Universiti_Putra_Malaysia	1931.0	1779258	0	Universiti_Putra_Malaysia	0	0	20210626181814	20210624160640.0	1030216094	87980	wikitext	705.0	2004-07-19	248.0	11184.0	62.0
3729	Natl Polytech Inst - Mexico	484.0	Instituto_Politécnico_Nacional	1936.0	30872282	0	Instituto_Politécnico_Nacional	0	0	20210626191424	20210626201247.0	1026557143	21047	wikitext	404.0	2004-07-22	213.0	3413.0	26.0
3730	Victoria Univ Wellington	554.0	Victoria_University_of_Wellington	1897.0	32776	0	Victoria_University_of_Wellington	0	0	20210626180532	20210623130925.0	1029989938	70373	wikitext	1047.0	2001-12-26	453.0	13610.0	61.0
3736	Univ Nis	688.0	University_of_Niš	1965.0	4973847	0	University_of_Niš	0	0	20210626182802	20210623124806.0	999627925	10182	wikitext	126.0	2006-05-01	76.0	1199.0	3.0
3737	Gyeongsang Natl Univ	410.0	Gyeongsang_National_University	1948.0	2359649	0	Gyeongsang_National_University	0	0	20210623122940	20210623155219.0	1028308635	20855	wikitext	603.0	2005-08-02	92.0	2323.0	1.0
3739	Sogang Univ	410.0	Sogang_University	1960.0	2753587	0	Sogang_University	0	0	20210630100922	20210630101334.0	1031206462	13052	wikitext	630.0	2005-09-25	230.0	6248.0	2.0
3740	Kangwon Natl Univ	410.0	Kangwon_National_University	1947.0	9691062	0	Kangwon_National_University	0	0	20210626183620	20210626193456.0	1001417486	8995	wikitext	190.0	2007-02-24	70.0	1933.0	
3742	Pukyong Natl Univ	410.0	Pukyong_National_University	1924.0	4377832	0	Pukyong_National_University	0	0	20210626182643	20210623124123.0	1002160083	5855	wikitext	197.0	2006-03-13	96.0	3076.0	2.0
3743	Gwangju Inst Sci & Technol	410.0	Gwangju_Institute_of_Science_and_Technology		9479385	0	Gwangju_Institute_of_Science_and_Technology	0	0	20210623125313	20210623132143.0	1004538874	8323	wikitext	186.0	2007-02-13	64.0	1900.0	4.0
3744	Chungbuk Natl Univ	410.0	Chungbuk_National_University	1951.0	1328322	0	Chungbuk_National_University	0	0	20210623122431	20210623133030.0	1010641170	6934	wikitext	199.0	2004-12-26	82.0	1979.0	
3746	Chosun Univ	410.0	Chosun_University	1946.0	1325385	0	Chosun_University	0	0	20210627153120	20210627160849.0	954762382	5044	wikitext	104.0	2004-12-25	59.0	1618.0	
3748	Sejong Univ	410.0	Sejong_University	1940.0	28817546	0	Sejong_University	0	0	20210628224031	20210628224134.0	1026462999	24640	wikitext	274.0	2010-09-14	111.0	11340.0	8.0
3749	Dong-a Univ	410.0	Dong-a_University	1946.0	1347782	0	Dong-a_University	0	0	20210623122440	20210623134027.0	1025754525	9869	wikitext	219.0	2004-12-31	85.0	1549.0	1.0
3751	Kwangwoon Univ	410.0	Kwangwoon_University	1934.0	4046185	0	Kwangwoon_University	0	0	20210626182554	20210624141053.0	1030109086	23498	wikitext	600.0	2006-02-12	150.0	1303.0	69.0
3753	China Med Univ - Taiwan	158.0	China_Medical_University_(Taiwan)	1958.0	2904122	0	China_Medical_University_(Taiwan)	0	0	20210626182236	20210623130944.0	1016886149	7796	wikitext	150.0	2005-10-14	72.0	1347.0	3.0
3755	Natl Taipei Univ Technol	158.0	National_Taipei_University_of_Technology	1912.0	773869	0	National_Taipei_University_of_Technology	0	0	20210626181204	20210623124501.0	1028924265	14803	wikitext	247.0	2004-07-03	111.0	1983.0	6.0
3756	Taipei Med Univ	158.0	Taipei_Medical_University	1960.0	948375	0	Taipei_Medical_University	0	0	20210627082750	20210623135013.0	1023433599	20111	wikitext	256.0	2004-09-01	94.0	1704.0	6.0
3758	Feng Chia Univ	158.0	Feng_Chia_University	1961.0	2157739	0	Feng_Chia_University	0	0	20210626181946	20210623130751.0	1007371426	15853	wikitext	191.0	2005-07-02	82.0	1458.0	9.0
3759	Chung Yuan Christian Univ	158.0	Chung_Yuan_Christian_University	1955.0	3299800	0	Chung_Yuan_Christian_University	0	0	20210626182410	20210623141505.0	1029858984	6660	wikitext	124.0	2005-12-02	71.0	1328.0	4.0
3760	National Chung Cheng Univ	158.0	National_Chung_Cheng_University	1989.0	2271864	0	National_Chung_Cheng_University	0	0	20210630195611	20210630230813.0	1026285379	7520	wikitext	718.0	2005-07-20	196.0	1582.0	7.0
3761	Natl Taiwan Normal Univ	158.0	National_Taiwan_Normal_University	1946.0	768768	0	National_Taiwan_Normal_University	0	0	20210626181202	20210623134602.0	1019926241	22676	wikitext	518.0	2004-07-01	194.0	3785.0	14.0
3762	Chung Shan Med Univ	158.0	Chung_Shan_Medical_University	1960.0	22379984	0	Chung_Shan_Medical_University	0	0	20210626185841	20210623145630.0	999449927	3573	wikitext	87.0	2009-04-12	39.0	539.0	1.0
3765	Univ Republic	858.0	University_of_the_Republic_(Uruguay)	1849.0	2252870	0	University_of_the_Republic_(Uruguay)	0	0	20210630175650	20210630175906.0	1026075466	9769	wikitext	196.0	2005-07-17	125.0	2478.0	7.0
6003	Univ Fed ABC	76.0	Federal_University_of_ABC		14293177	0	Federal_University_of_ABC	0	0	20210626184301	20210626213500.0	1023213469	63782	wikitext	359.0	2007-11-17	110.0	1447.0	85.0
6071	Univ Fed Juiz de Fora	76.0	Federal_University_of_Juiz_de_Fora		1763830	0	Federal_University_of_Juiz_de_Fora	0	0	20210626181809	20210623122926.0	1022604889	6514	wikitext	102.0	2005-04-19	71.0	490.0	
6080	Univ Fed Espírito Santo	76.0	Federal_University_of_Espírito_Santo		36923360	0	Federal_University_of_Espírito_Santo	0	0	20210626192357	20210604232558.0	1026231729	5167	wikitext	59.0	2012-09-05	31.0	599.0	5.0
7268	Univ Bordeaux	250.0	University_of_Bordeaux	1896.0	3843038	0	University_of_Bordeaux	0	0	20210626182525	20210623135504.0	1027282724	8985	wikitext	144.0	2006-01-25	96.0	4448.0	
9274	Univ Sci Technol Houari Boumediene	12.0	University_of_Sciences_and_Technology_Houari_Boumediene	1974.0	26755787	0	University_of_Science_and_Technology_Houari_Boumediene	0	0	20210629180016	20210629180202.0	1030577145	3599	wikitext	76.0	2010-03-30	54.0	1722.0	1.0
9301	Univ Ghana	288.0	University_of_Ghana	1948.0	1622820	0	University_of_Ghana	0	0	20210629125336	20210629130947.0	1031039885	52321	wikitext	1222.0	2005-03-19	366.0	14185.0	18.0
9308	Makerere Univ	800.0	Makerere_University	1922.0	2077765	0	Makerere_University	0	0	20210626181933	20210623125214.0	1027461808	34718	wikitext	850.0	2005-06-20	369.0	12387.0	30.0
9424	Univ Antioquia	170.0	University_of_Antioquia	1803.0	2696975	0	University_of_Antioquia	0	0	20210626182151	20210625174638.0	996020112	28759	wikitext	189.0	2005-09-17	94.0	2244.0	25.0
9428	Univ Los Andes Colombia	170.0	University_of_Los_Andes_(Colombia)	1948.0	919467	0	University_of_Los_Andes_(Colombia)	0	0	20210629135746	20210629140351.0	1017023597	27381	wikitext	608.0	2004-08-22	286.0	5390.0	18.0
9430	Tanta Univ	818.0	Tanta_University	1972.0	3808799	0	Tanta_University	0	0	20210626182520	20210626002640.0	972198324	4877	wikitext	115.0	2006-01-22	61.0	1117.0	
9438	Thapar Inst Engn & Technol	356.0	Thapar_University	1956.0	2667445	0	Thapar_Institute_of_Engineering_and_Technology	0	0	20210623123056	20210623123212.0	1029907669	4392	wikitext	1024.0	2005-09-12	419.0	10327.0	4.0
9439	Inst Chem Technol	356.0	Institute_of_Chemical_Technology	1933.0	33571886	0	Institute_of_Chemical_Technology	0	0	20210626191846	20210617105220.0	1029010968	49154	wikitext	1014.0	2003-01-19	366.0	16241.0	48.0
9440	Natl Inst Technol Rourkela	356.0	National_Institute_of_Technology,_Rourkela	1961.0	4664392	0	National_Institute_of_Technology,_Rourkela	0	0	20210626212158	20210626222018.0	1028191748	19549	wikitext	1438.0	2006-04-07	494.0	8519.0	5.0
9444	Mashhad Univ Med Sci	364.0	Mashhad_University_of_Medical_Sciences	1949.0	4347307	0	Mashhad_University_of_Medical_Sciences	0	0	20210626182639	20210625150712.0	1023030084	6861	wikitext	109.0	2006-03-10	55.0	944.0	3.0
9462	Univ Kashan	364.0	University_of_Kashan	1973.0	16024601	0	University_of_Kashan	0	0	20210626184629	20210626194447.0	1027560780	12066	wikitext	116.0	2008-02-29	40.0	367.0	12.0
9463	Isfahan Univ Med Sci	364.0	Isfahan_University_of_Medical_Sciences	1946.0	3984826	0	Isfahan_University_of_Medical_Sciences	0	0	20210626182546	20210623133957.0	1027540148	7781	wikitext	259.0	2006-02-07	83.0	1685.0	1.0
9485	Shahid Bahonar Univ Kerman	364.0	Shahid_Bahonar_University_of_Kerman	1972.0	5766318	0	Shahid_Bahonar_University_of_Kerman	0	0	20210623124146	20210623124613.0	1023059193	24005	wikitext	187.0	2006-06-30	84.0	773.0	32.0
9486	Urmia Univ	364.0	Urmia_University	1878.0	3529631	0	Urmia_University	0	0	20210623123400	20210623123512.0	1023037520	22682	wikitext	270.0	2005-12-26	92.0	917.0	7.0
9487	Yazd Univ	364.0	Yazd_University	1987.0	5886584	0	Yazd_University	0	0	20210623124213	20210623124910.0	1021297393	6693	wikitext	164.0	2006-07-08	73.0	471.0	2.0
9488	Univ Shahrood	364.0	Shahrood_University_of_Technology	1973.0	5888152	0	Shahrood_University_of_Technology	0	0	20210623124213	20210623153108.0	1023053507	4779	wikitext	96.0	2006-07-09	66.0	303.0	
9489	Univ Mazandaran	364.0	University_of_Mazandaran	1979.0	5895407	0	University_of_Mazandaran	0	0	20210626182945	20210626222559.0	1023055102	9403	wikitext	92.0	2006-07-09	56.0	704.0	
9490	Semnan Univ	364.0	Semnan_University	1974.0	5888007	0	Semnan_University	0	0	20210626032629	20210626032814.0	1030468800	3867	wikitext	144.0	2006-07-09	83.0	536.0	1.0
9491	Islamic Azad Univ Sci & Res Tehran	364.0	Islamic_Azad_University,_Science_and_Research_Branch,_Tehran	1984.0	27666581	0	Islamic_Azad_University,_Science_and_Research_Branch,_Tehran	0	0	20210626190716	20210626234510.0	1011365203	26587	wikitext	313.0	2010-06-10	108.0	1589.0	17.0
9501	Shizuoka Univ	392.0	Shizuoka_University	1949.0	6026842	0	Shizuoka_University	0	0	20210626183001	20210626183523.0	1029785460	23781	wikitext	178.0	2006-07-19	62.0	1366.0	26.0
9508	Shimane Univ	392.0	Shimane_University	1949.0	15696425	0	Shimane_University	0	0	20210626212212	20210626221618.0	1028870289	13393	wikitext	114.0	2008-02-11	39.0	887.0	
9515	Toho Univ	392.0	Toho_University	1925.0	8294346	0	Toho_University	0	0	20210623125013	20210623152858.0	1019134066	2219	wikitext	100.0	2006-12-06	35.0	1202.0	
9530	Ritsumeikan Univ	392.0	Ritsumeikan_University	1900.0	407478	0	Ritsumeikan_University	0	0	20210626212141	20210626215441.0	1030540997	19876	wikitext	563.0	2003-12-18	264.0	5740.0	10.0
9532	Nara Inst Sci & Technol	392.0	Nara_Institute_of_Science_and_Technology	1991.0	15696064	0	Nara_Institute_of_Science_and_Technology	0	0	20210626184534	20210627000511.0	1020667048	8298	wikitext	103.0	2008-02-11	52.0	1360.0	5.0
9541	Northeast Agr Univ	156.0	Northeast_Agricultural_University	1948.0	8419817	0	Northeast_Agricultural_University	0	0	20210626183441	20210626203152.0	1021777575	3349	wikitext	46.0	2006-12-13	33.0	363.0	1.0
9550	Univ Tek Malaysia	458.0	Universiti_Teknologi_Malaysia	1975.0	1763219	0	Universiti_Teknologi_Malaysia	0	0	20210630044836	20210630045046.0	1031169801	23140	wikitext	801.0	2005-04-19	327.0	7164.0	10.0
9560	Univ Aut Met	484.0	Universidad_Autónoma_Metropolitana	1974.0	831386	0	Universidad_Autónoma_Metropolitana	0	0	20210626181225	20210623125900.0	1026937275	9922	wikitext	167.0	2004-07-16	91.0	1793.0	10.0
9568	Technol Monterrey ITESM	484.0	Monterrey_Institute_of_Technology_and_Higher_Education	1943.0	322850	0	Monterrey_Institute_of_Technology_and_Higher_Education	0	0	20210627001535	20210627001916.0	1030435360	79993	wikitext	1570.0	2003-09-20	673.0	13702.0	105.0
9570	Univ Ibadan	566.0	University_of_Ibadan	1948.0	2409657	0	University_of_Ibadan	0	0	20210629132626	20210629132937.0	1031043985	35787	wikitext	945.0	2005-08-08	431.0	19253.0	45.0
9575	Sultan Qaboos Univ	512.0	Sultan_Qaboos_University	1986.0	2307535	0	Sultan_Qaboos_University	0	0	20210623122926	20210623123822.0	1013619523	4210	wikitext	148.0	2005-07-25	109.0	3101.0	3.0
9580	Univ Punjab	586.0	University_of_the_Punjab	1882.0	1602349	0	University_of_the_Punjab	0	0	20210628134138	20210628134129.0	1030872704	15008	wikitext	1047.0	2005-03-13	539.0	22719.0	19.0
